company_number,company_name,company_status,incorporation_date,sic_codes,registered_office_address,active_directors_over_50,company_type,companies_house_turnover,hmrc_turnover,last_accounts_date,category,vat_number
15005116,CGS GARDENING & LANDSCAPING LTD,active,2023-07-15,"43390, 81300","185 Totteridge Road, High Wycombe, HP13 7LA, England",,ltd,Not available,"£1,788,147.88",Not available,Cleaning,GB15005116
8862134,CHALKE VALLEY LANDSCAPING LTD,active,2014-01-27,81300,"The Old Chapel Chapel Lane, Bishopstone, Salisbury, Wiltshire, SP5 4BT",,ltd,Not available,"£1,650,521.32",Not available,Cleaning,GB08862134
12737999,CHAMPION LANDSCAPING LTD,active,2020-07-13,81300,"46 Denning Avenue, Croydon, CR0 4DF, England",,ltd,Not available,"£1,803,103.44",Not available,Cleaning,GB12737999
7637291,CHANDLER'S LANDSCAPING & TREE SURGERY LIMITED,active,2011-05-17,81300,"51 Albert Street, London, NW1 7LX",,ltd,Not available,"£1,218,079.60",Not available,Cleaning,GB07637291
15269883,CHEETHAM LANDSCAPING LTD,active,2023-11-08,71112,"72 Rural Lane, Sheffield, South Yorkshire, S6 4BJ, United Kingdom",,ltd,Not available,"£1,476,842.47",Not available,Cleaning,GB15269883
11820453,CHELMER GARDEN AND LANDSCAPING SERVICES LIMITED,active,2019-02-11,81300,"1 Royal Terrace, Southend On Sea, Essex, SS1 1EA, United Kingdom",,ltd,Not available,"£1,290,794.99",Not available,Cleaning,GB11820453
14448015,CHELMSFORD LANDSCAPING LTD,active,2022-10-27,81300,"33 Rossendale, Chelmsford, CM1 2UA, England",,ltd,Not available,"£1,416,776.13",Not available,Cleaning,GB14448015
15873429,CHENEY CONSTRUCTION & LANDSCAPING LTD,active,2024-08-03,41100,"9 Vaughan Close, Hook, Hants, RG27 8EB, United Kingdom",,ltd,Not available,"£1,076,850.36",Not available,Cleaning,GB15873429
16051563,CHERRY TREE LANDSCAPING ASHBOURNE LTD,active,2024-10-30,81300,"4 North Leys, Ashbourne, DE6 1DQ, England",,ltd,Not available,"£1,227,314.43",Not available,Cleaning,GB16051563
15737649,CHESHIRE GROUNDWORK & LANDSCAPING CO LTD,active,2024-05-23,"71112, 81300","8 Stamford Road, Blacon, Chester, CH1 5DG, United Kingdom",,ltd,Not available,"£1,808,325.33",Not available,Cleaning,GB15737649
13301034,CHESHIRE LANDSCAPING EXPERTS LIMITED,active,2021-03-29,41100,"44 Commercial Road Hazel Grove, Stockport, SK7 4BG, England",,ltd,Not available,"£1,025,589.85",Not available,Cleaning,GB13301034
15886342,CHESHIRE OAK LANDSCAPING & DRIVEWAYS LIMITED,active,2024-08-08,81300,"113-123 Wellington Road South, Stockport, SK1 3TH, England",,ltd,Not available,"£1,959,788.31",Not available,Cleaning,GB15886342
14766844,CHESHIRE WOODLAND DRIVEWAYS & LANDSCAPING LTD,active,2023-03-29,81300,"3 Farndon Avenue, Hazel Grove, Stockport, SK7 4LJ, England",,ltd,Not available,"£1,178,349.39",Not available,Cleaning,GB14766844
14606712,CH FENCING & LANDSCAPING LIMITED,active,2023-01-20,81300,"5 Royal Oak Close, Machen, Caerphilly, CF83 8SP, Wales",,ltd,Not available,"£1,094,686.88",Not available,Cleaning,GB14606712
12995314,CHICHESTER LANDSCAPES LTD,active,2020-11-04,81300,"Gatcombe House, Copnor Road, Portsmouth, PO3 5EJ, England",,ltd,Not available,"£1,079,578.10",Not available,Cleaning,GB12995314
15265219,CHICHESTER LANDSCAPING & PROPERTY DEVELOPMENT LTD,active,2023-11-07,81300,"1 The Paddocks Common Road, Hambrook, Chichester, PO18 8UP, England",,ltd,Not available,"£1,598,302.47",Not available,Cleaning,GB15265219
14168908,CHL LANDSCAPING LTD,active,2022-06-13,43999,"13 Castle View Caravan Park, Capernwray, Carnforth, LA6 1FE, England",,ltd,Not available,"£1,806,283.71",Not available,Cleaning,GB14168908
SC657870,CHRIS EMERSON GROUNDWORKS & LANDSCAPING LTD,active,2020-03-19,81300,"30 Elder Drive, Moodiesburn, Glasgow, G69 0FB, Scotland",,ltd,Not available,"£1,669,605.85",Not available,Cleaning,GBSC657870
7901137,CHRIS MOWATT LANDSCAPING LTD,active,2012-01-09,81300,"Lloyds House, Bellingham, Northumberland, NE48 2AZ, United Kingdom",,ltd,Not available,"£1,043,659.89",Not available,Cleaning,GB07901137
15220658,CH TREE SERVICES & LANDSCAPING LIMITED,active,2023-10-18,81300,"Unit 3, Buliding 2, The Colony Wilmslow, Altrincham Road, Wilmslow, Cheshire, SK9 4LY, United Kingdom",,ltd,Not available,"£1,433,544.09",Not available,Cleaning,GB15220658
13578813,CHURCH CONSTRUCTION & LANDSCAPING LTD,active,2021-08-23,81300,"57 Windmill Street, Gravesend, Kent, DA12 1BB, United Kingdom",,ltd,Not available,"£1,833,253.12",Not available,Cleaning,GB13578813
11322807,CJ ARMSTRONG LANDSCAPING AND GROUNDWORK LTD,active,2018-04-23,81300,"Pheasants Coombe House, Hambleden, Henley-On-Thames, RG9 6SD, United Kingdom",,ltd,Not available,"£1,194,003.89",Not available,Cleaning,GB11322807
15749961,CJM BUILDING AND LANDSCAPING LTD,active,2024-05-30,41202,"11 Humber Close, Rayleigh, SS6 7TG, England",,ltd,Not available,"£1,533,736.61",Not available,Cleaning,GB15749961
15135513,CJS GARDEN AND LANDSCAPING LTD,active,2023-09-13,71112,"11 Alder Way, Swanley, Kent, BR8 7SX, United Kingdom",,ltd,Not available,"£1,706,058.31",Not available,Cleaning,GB15135513
13722265,CJT FENCING & LANDSCAPING LIMITED,active,2021-11-03,"43390, 81300, 95220","66b Smith Street, Warwick, CV34 4HU, England",,ltd,Not available,"£1,068,440.37",Not available,Cleaning,GB13722265
15316462,CKM BUILDING & LANDSCAPING SERVICES LTD,active,2023-11-29,"41202, 43390, 43910, 81300","The Counting House, 9 High Street, Tring, HP23 5TE, England",,ltd,Not available,"£1,887,696.33",Not available,Cleaning,GB15316462
15060628,CLA LANDSCAPING SERVICES LTD,active,2023-08-09,81300,"33 Crag View Crescent, Oughtibridge, Sheffield, South Yorkshire, S35 0GB, United Kingdom",,ltd,Not available,"£1,379,748.65",Not available,Cleaning,GB15060628
15741633,CLARKE GROUNDWORKS AND LANDSCAPING LTD,active,2024-05-25,"43999, 81300","40 Chamberlain Road, Birmingham, B13 0QB, England",,ltd,Not available,"£1,803,700.15",Not available,Cleaning,GB15741633
13465476,CLARKS GROUNDWORKS AND LANDSCAPING LTD,active,2021-06-18,"41100, 41202, 42990, 43120","91 The Broadway, Minster On Sea, Sheerness, Kent, ME12 2RT, United Kingdom",,ltd,Not available,"£1,681,716.18",Not available,Cleaning,GB13465476
15589046,CLAY GARDEN SERVICES AND LANDSCAPING LIMITED,active,2024-03-23,81300,"147 Station Road North Chingford, London, E4 6AG, United Kingdom",,ltd,Not available,"£1,268,778.17",Not available,Cleaning,GB15589046
11494952,CLB LANDSCAPING LIMITED,active,2018-08-01,81300,"25a Market Square, Bicester, OX26 6AD, England",,ltd,Not available,"£1,680,087.00",Not available,Cleaning,GB11494952
12902739,CLH LANDSCAPING LTD,active,2020-09-24,81300,"33 Crag View Crescent, Oughtibridge, Sheffield, South Yorkshire, S35 0GB, United Kingdom",,ltd,Not available,"£1,763,293.96",Not available,Cleaning,GB12902739
15823208,CLT LANDSCAPING SERVICES LIMITED,active,2024-07-07,81300,"200 Willowfield, Telford, TF7 5NZ, England",,ltd,Not available,"£1,023,259.62",Not available,Cleaning,GB15823208
14730461,CM BUILDING AND LANDSCAPING LTD,active,2023-03-14,81300,"5 Berton Close, Blunsdon, Swindon, SN26 7BE, England",,ltd,Not available,"£1,549,484.37",Not available,Cleaning,GB14730461
SC802718,CM FENCING AND LANDSCAPING (SCOTLAND) LTD,active,2024-03-12,81300,"Unit 21 Unit 21, Caledonia House, Longford Avenue, Kilwinning, Ayrshire, KA13 6EX, Scotland",,ltd,Not available,"£1,754,131.73",Not available,Cleaning,GBSC802718
13684169,CM GROUNDWORKS AND LANDSCAPING LTD,active,2021-10-17,41202,"18 Avalon Court, Hemlington, Middlesbrough, TS8 9HU, England",,ltd,Not available,"£1,000,091.62",Not available,Cleaning,GB13684169
15652179,CM LANDSCAPING LIMITED,active,2024-04-16,81300,"25 Ness Walk, Witham, Please Select A Region, State Or Province., CM8 1TN, United Kingdom",,ltd,Not available,"£1,152,609.95",Not available,Cleaning,GB15652179
SC572208,CM LANDSCAPING & GARDEN CARE LTD,active,2017-07-27,81300,"Unit 8, 9/9a Flemington Industrial Estate 420 Hamilton Road, Cambuslang, Glasgow, G72 7TN, Scotland",,ltd,Not available,"£1,081,738.38",Not available,Cleaning,GBSC572208
12578712,CN LANDSCAPING LIMITED,active,2020-04-29,81300,"37 Kirkham Apartments, 43linton Road, Barking, Essex, IG11 8FT, England",,ltd,Not available,"£1,247,987.63",Not available,Cleaning,GB12578712
15248863,CNY BUILDING & LANDSCAPING LIMITED,active,2023-10-31,81300,"Black Bull House 353-355 Station Road, Bamber Bridge, Preston, Lancashire, PR5 6EE, United Kingdom",,ltd,Not available,"£1,583,501.20",Not available,Cleaning,GB15248863
15593422,COASTAL BUILDING & LANDSCAPING LIMITED,active,2024-03-25,"41202, 81300","18 Linnet Green, Ridgewood, Uckfield, TN22 5YD, England",,ltd,Not available,"£1,202,716.87",Not available,Cleaning,GB15593422
7232899,COBHAM COURT LANDSCAPING LTD,active,2010-04-23,81300,"The Annex, 143 - 145 Stanwell Road, Ashford, Middlesex, TW15 3QN, England",,ltd,Not available,"£1,529,184.89",Not available,Cleaning,GB07232899
12847301,CODLING BUILDING AND LANDSCAPING LTD,active,2020-08-31,"43390, 71112","46 Whites Lane, Kessingland, Lowestoft, NR33 7TG, England",,ltd,Not available,"£1,127,166.32",Not available,Cleaning,GB12847301
14451450,COKER LANDSCAPING & FENCING LIMITED,active,2022-10-31,81300,"18 Grove Park Court, Liskeard, PL14 4EZ, England",,ltd,Not available,"£1,613,188.09",Not available,Cleaning,GB14451450
10109234,COLLINSON'S LANDSCAPING LIMITED,active,2016-04-07,81300,"2 Kings Court, Harwood Road, Horsham, West Sussex, RH13 5UR, United Kingdom",,ltd,Not available,"£1,298,218.08",Not available,Cleaning,GB10109234
12269589,COLUMBUS LANDSCAPING LIMITED,active,2019-10-18,81300,"106 Orchard Way, Boreham, Chelmsford, CM3 3GR, England",,ltd,Not available,"£1,684,126.40",Not available,Cleaning,GB12269589
SC697820,COLWOOD CONSTRUCTION & LANDSCAPING LTD,active,2021-05-05,81300,"2 Colwood Square, Glasgow, G53 7BA, Scotland",,ltd,Not available,"£1,425,996.40",Not available,Cleaning,GBSC697820
11647023,COMFORT STUD LANDSCAPING PROJECTS LTD,active,2018-10-29,81300,"8 Church Green East, Redditch, B98 8BP, England",,ltd,Not available,"£1,120,784.25",Not available,Cleaning,GB11647023
15846908,COMPLETE BUILDS AND LANDSCAPING LIMITED,active,2024-07-18,81300,"Singleton Court Business Park, Wonastow Road, Monmouth, Monmouthshire, NP25 5JA, United Kingdom",,ltd,Not available,"£1,235,773.45",Not available,Cleaning,GB15846908
15281436,COMPLETE GROUNDWORKS & LANDSCAPING LTD,active,2023-11-13,81300,"46 Beacon Park Road, Poole, BH16 5PE, England",,ltd,Not available,"£1,188,560.52",Not available,Cleaning,GB15281436
SC508229,CONCEPT LANDSCAPING LTD,active,2015-06-12,81300,"160 Barleyknowe Road, Gorebridge, EH23 4PS, Scotland",,ltd,Not available,"£1,801,129.92",Not available,Cleaning,GBSC508229
15003432,CONTRACT FENCING AND LANDSCAPING LTD,active,2023-07-14,81300,"Anglia House 21 Hamburg Way, North Lynn Industrial Estate, Kings Lynn, PE30 2ND, United Kingdom",,ltd,Not available,"£1,398,869.30",Not available,Cleaning,GB15003432
15254120,COOMBES BUILDING AND LANDSCAPING LTD,active,2023-11-01,41100,"37 Buckley Close, Cardiff, CF5 2DF, Wales",,ltd,Not available,"£1,454,702.76",Not available,Cleaning,GB15254120
SC658962,CORNERSTONE LANDSCAPING SERVICES LTD,active,2020-04-07,81300,"3 Greenhill Road, Paisley, PA3 1RJ, Scotland",,ltd,Not available,"£1,615,763.96",Not available,Cleaning,GBSC658962
14743610,CORNWALL GARDEN LANDSCAPING LTD,active,2023-03-20,81300,"38 Bell Lane, Lanner, Redruth, TR16 6AP, United Kingdom",,ltd,Not available,"£1,539,802.34",Not available,Cleaning,GB14743610
15559647,COSTA’S GARDEN DESIGN & LANDSCAPING LTD,active,2024-03-13,81300,"Unit 7 Arches Business Centre, Mill Road, Rugby, CV21 1QW, United Kingdom",,ltd,Not available,"£1,352,747.85",Not available,Cleaning,GB15559647
15081134,COTSWOLD LANDSCAPING COMPANY LTD,active,2023-08-18,81300,"1 The Bungalows, Todenham, Moreton-In-Marsh, GL56 9PD, England",,ltd,Not available,"£1,545,270.39",Not available,Cleaning,GB15081134
12755471,COTSWOLD LANDSCAPING AND PAVING LIMITED,active,2020-07-20,81300,"Suite G04 1 Quality Court, Chancery Lane, London, WC2A 1HR, England",,ltd,Not available,"£1,904,197.70",Not available,Cleaning,GB12755471
8606386,COTSWOLD LANDSCAPING OF CHARLBURY LTD,active,2013-07-11,81300,"First Floor, 1 Des Roches Square, Witan Way, Witney, Oxfordshire, OX28 4BE, England",,ltd,Not available,"£1,107,061.55",Not available,Cleaning,GB08606386
15533143,COUNTRY APPROVED LANDSCAPING LTD,active,2024-02-29,81300,"1 Glen Grove, Ribbleton, Preston, PR2 6SB, England",,ltd,Not available,"£1,255,972.19",Not available,Cleaning,GB15533143
15775933,COUNTRYWAY'S GROUNDWORKS & LANDSCAPING LTD,active,2024-06-13,42990,"15775933 - COMPANIES HOUSE DEFAULT ADDRESS, Cardiff, CF14 8LH",,ltd,Not available,"£1,078,412.99",Not available,Cleaning,GB15775933
15148184,COVENTRY FENCING AND LANDSCAPING LIMITED,active,2023-09-19,81300,"36 Clark Street, Coventry, CV6 7HF, England",,ltd,Not available,"£1,680,210.14",Not available,Cleaning,GB15148184
15037582,COWGILLS ELECTRICAL & CONSTRUCTION LTD,active,2023-07-30,"43999, 81300","5 London Hill, Rayleigh, SS6 7HW, England",,ltd,Not available,"£1,778,764.88",Not available,Cleaning,GB15037582
15564615,C P CONSTRUCTION BUILDING & LANDSCAPING LTD,active,2024-03-15,"41201, 41202","62 Newpark Estate, Stainforth, Doncaster, DN7 5BW, England",,ltd,Not available,"£1,284,147.29",Not available,Cleaning,GB15564615
15198596,C P LANDSCAPING LTD,active,2023-10-09,"43290, 43320, 81300","23a The Precinct, London Road, Waterlooville, Hampshire, PO7 7DT, United Kingdom",,ltd,Not available,"£1,115,756.01",Not available,Cleaning,GB15198596
15084228,CRAFT LANDSCAPING LIMITED,active,2023-08-21,81300,"C/O Mwr Accountants, Trym Lodge, 1 Henbury Road, Westbury On Trym, Bristol, BS9 3HQ, United Kingdom",,ltd,Not available,"£1,902,565.02",Not available,Cleaning,GB15084228
16048115,CRANE CONSTRUCTION & LANDSCAPING LTD,active,2024-10-29,"41202, 81300","Unit 4 Grovelands, Boundary Way, Hemel Hempstead, Hertfordshire, HP2 7TE, England",,ltd,Not available,"£1,611,605.62",Not available,Cleaning,GB16048115
10657357,CREATE PROFESSIONAL LANDSCAPING LTD,active,2017-03-07,81300,"Salamis, Blackminster, Evesham, WR11 7TD, England",,ltd,Not available,"£1,485,015.53",Not available,Cleaning,GB10657357
13906837,CREATIVE LANDSCAPING LIMITED,active,2022-02-10,81300,"Unit 14, Westbrook Industrial Park, 227 Sea Street, Herne Bay, Kent, CT6 8JZ, United Kingdom",,ltd,Not available,"£1,774,016.60",Not available,Cleaning,GB13906837
15460023,CREATIVE LANDSCAPING & DRIVEWAYS LTD,active,2024-02-01,81300,"Creative Landscaping & Driveways, Land Opposite Plantation Cottages, Merthyr Tydfil, CF48 4TN, United Kingdom",,ltd,Not available,"£1,948,534.19",Not available,Cleaning,GB15460023
12692484,CREATIVE PAVING AND LANDSCAPING LIMITED,active,2020-06-23,"43910, 81300","Unit 1310 Solihull Parkway, Birmingham Business Park, Birmingham, B37 7YB, England",,ltd,Not available,"£1,838,607.92",Not available,Cleaning,GB12692484
9521445,CREMIN SURFACING GROUNDWORKS & LANDSCAPING LIMITED,active,2015-04-01,42990,"71 Trenoweth Road, Falmouth, TR11 5GH, England",,ltd,Not available,"£1,748,279.95",Not available,Cleaning,GB09521445
13630787,CROCOMBE BUILDING AND LANDSCAPING LIMITED,active,2021-09-20,81300,"Cortlandt, George Street, Hailsham, East Sussex, BN27 1AE, England",,ltd,Not available,"£1,364,758.69",Not available,Cleaning,GB13630787
SC688179,CROFTFOOT GARDEN & LANDSCAPING SERVICES LTD,active,2021-02-04,81300,"1/4, 4 Kirkmuir Drive, Rutherglen, Glasgow, G73 4BE, Scotland",,ltd,Not available,"£1,514,266.53",Not available,Cleaning,GBSC688179
15823873,CROWCROFT BROS LANDSCAPING LIMITED,active,2024-07-08,81300,"40 Duncan Gardens, Morpeth, NE61 2PS, United Kingdom",,ltd,Not available,"£1,597,380.76",Not available,Cleaning,GB15823873
11931611,CROWN LANDSCAPING LTD,active,2019-04-08,81300,"23 Greenfield Lane, Balby, Doncaster, DN4 0PW, England",,ltd,Not available,"£1,484,773.58",Not available,Cleaning,GB11931611
15080636,CT FENCING & LANDSCAPING LTD,active,2023-08-18,"43390, 81300","1 Hutton Close, South Church Enterprise Park, Bishop Auckland, DL14 6XG, England",,ltd,Not available,"£1,022,411.67",Not available,Cleaning,GB15080636
15105740,CT LANDSCAPING AND DEVELOPMENTS LTD,active,2023-08-30,99999,"33 Station Road, Lydd, Kent, TN29 9ED, England",,ltd,Not available,"£1,830,739.26",Not available,Cleaning,GB15105740
12069401,CURRAN BROS LANDSCAPING LTD,active,2019-06-25,"43999, 81300","35 Hillside Road, Storrington, Pulborough, RH20 3LZ, United Kingdom",,ltd,Not available,"£1,522,508.60",Not available,Cleaning,GB12069401
SC775863,CURRAN BUILDING & LANDSCAPING LIMITED,active,2023-07-14,43390,"9 Wheatlands Road, Galashiels, TD1 1QP, United Kingdom",,ltd,Not available,"£1,608,840.60",Not available,Cleaning,GBSC775863
13903329,CUSTOM GARDENS DESIGN & LANDSCAPING LTD,active,2022-02-09,81300,"71 Knowl Piece Wilbury Way, Hitchin, Hertfordshire, SG4 0TY, England",,ltd,Not available,"£1,074,032.72",Not available,Cleaning,GB13903329
14008114,CUSTOM LANDSCAPING LIMITED,active,2022-03-29,43390,"55 Kingsway, Aldershot, GU11 3PE, England",,ltd,Not available,"£1,519,713.94",Not available,Cleaning,GB14008114
13355922,CUTTING EDGE FENCING AND LANDSCAPING LTD,active,2021-04-26,81300,"234 High Street, Stoke On Trent, Staffordshire, ST6 5TT",,ltd,Not available,"£1,087,097.88",Not available,Cleaning,GB13355922
11545016,CUTTING EDGE LAWNS AND LANDSCAPING LTD,active,2018-08-31,81300,"62 Anderida Road, Eastbourne, BN22 0PZ, England",,ltd,Not available,"£1,990,787.44",Not available,Cleaning,GB11545016
8251248,CV FENCING AND LANDSCAPING LTD.,active,2012-10-12,81300,"St Ann's House 18, St. Anns Street, King's Lynn, Norfolk, PE30 1LT",,ltd,Not available,"£1,781,092.46",Not available,Cleaning,GB08251248
15476475,CW PAVING & LANDSCAPING LTD,active,2024-02-09,81300,"Unit 2 Riverside Court, Castle Street, Barnstaple, EX31 1DR, England",,ltd,Not available,"£1,536,382.86",Not available,Cleaning,GB15476475
12822328,C W PROJECTS & LANDSCAPING LTD,active,2020-08-18,81300,"3 Saxon Road, Kiveton Park, Sheffield, S26 6QE, England",,ltd,Not available,"£1,360,750.70",Not available,Cleaning,GB12822328
9732671,CWS GARDENING AND LANDSCAPING LIMITED,active,2015-08-14,81300,"Unit 1 Office 1 Tower Lane Business Park, Tower Lane, Warmley, Bristol, BS30 8XT, United Kingdom",,ltd,Not available,"£1,640,607.84",Not available,Cleaning,GB09732671
14676648,D.A.G LANDSCAPING LTD,active,2023-02-20,81300,"13 Victoria Road, Tuebrook, Liverpool, L13 8AL, England",,ltd,Not available,"£1,075,120.61",Not available,Cleaning,GB14676648
14449389,DAISY LANDSCAPING (ESSEX) LIMITED,active,2022-10-28,"43290, 43390, 43999","14 Furtherwick Road, Canvey Island, SS8 7AE, United Kingdom",,ltd,Not available,"£1,470,804.59",Not available,Cleaning,GB14449389
SC809225,DALMILLING PAVING AND LANDSCAPING LTD,active,2024-05-02,81300,"8 Wellington Square, Ayr, KA7 1EZ, Scotland",,ltd,Not available,"£1,491,454.23",Not available,Cleaning,GBSC809225
12097800,DAMIANO PAVING AND LANDSCAPING LTD,active,2019-07-11,81300,"12 Chalfont Station Road, Amersham, HP7 9PS, England",,ltd,Not available,"£1,943,087.19",Not available,Cleaning,GB12097800
13295151,DAN DAVIES LANDSCAPING LIMITED,active,2021-03-26,81300,"16 Corsham Road, Lacock, Wiltshire, SN15 2NA, United Kingdom",,ltd,Not available,"£1,844,219.10",Not available,Cleaning,GB13295151
11879177,D & D LANDSCAPING AND FENCING LIMITED,active,2019-03-13,81300,"7 Milbanke Court, Milbanke Way, Bracknell, RG12 1RP, England",,ltd,Not available,"£1,355,111.15",Not available,Cleaning,GB11879177
14898715,D AND G LANDSCAPING AND GARDENING LTD,active,2023-05-28,71112,"32 Nelson Street, Gloucester, Gloucestershire, GL1 4QX, United Kingdom",,ltd,Not available,"£1,130,080.88",Not available,Cleaning,GB14898715
